Survey,cruise,Station_Code,Station,Date,Time,Year,Lat,Long,Station_Depth_m,Distance_Offshore_nm,Gear,Extension,Species,Length,Measurement
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,28,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,46,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,55,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,37,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,62,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,61,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,40,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,40,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,55,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,68,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,54,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120105T1,FM01,6/12/2012,1/0/1900,2012,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,32,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,38,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,37,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,36,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,38,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,28,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,31,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,30,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,31,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,29,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,63,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,46,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,37,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,58,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,69,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,32,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,30,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,32,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,36,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,24,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,30,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,30,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,30,DML (mm)
SWFSC,OS1201,OS120106T1,FM02,6/12/2012,1/0/1900,2012,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,83,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,67,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,66,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,82,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,69,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,72,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,71,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,69,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,75,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,80,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,75,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,80,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,67,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,75,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,60,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,75,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,79,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,74,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,75,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,68,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,60,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,75,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,83,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,60,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,68,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,58,DML (mm)
SWFSC,OS1201,OS120107T1,FM03,6/12/2012,1/0/1900,2012,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,35,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,64,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,51,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,66,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,67,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,48,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,78,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,39,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,54,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,43,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,44,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,59,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,43,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,80,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,65,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,72,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,80,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,66,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,41,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,72,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,42,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,62,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,57,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,62,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,80,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120108T1,FM04,6/12/2012,1/0/1900,2012,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,61,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,39,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,57,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,42,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,55,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,60,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,58,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,55,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,60,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,70,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,60,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,50,DML (mm)
SWFSC,OS1201,OS120110T1,RR01,6/13/2012,1/0/1900,2012,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,56,DML (mm)
SWFSC,OS1201,OS120111T1,RR02,6/13/2012,1/0/1900,2012,42.5,-124.5416667,57,5.2,264NRT+MED,No,California market squid,58,DML (mm)
SWFSC,OS1201,OS120111T1,RR02,6/13/2012,1/0/1900,2012,42.5,-124.5416667,57,5.2,264NRT+MED,No,California market squid,28,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,30,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,49,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,24,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,51,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,32,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,51,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,42,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,47,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120112T1,RR03,6/13/2012,1/0/1900,2012,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,38,DML (mm)
SWFSC,OS1201,OS120119T1,KR02,6/16/2012,1/0/1900,2012,41.58333333,-124.2533333,51,7,264NRT+MED,No,California market squid,45,DML (mm)
SWFSC,OS1201,OS120119T1,KR02,6/16/2012,1/0/1900,2012,41.58333333,-124.2533333,51,7,264NRT+MED,No,California market squid,60,DML (mm)
