Survey,cruise,Station_Code,Station,Year,Date,Time,Lat,Long,Station_Depth_m,Distance_Offshore_nmi,Gear,Extension,Species,Total_CPUE,CPUE<80,CPUE>80,TrawlDist_km,3m_Temp,3m_Salinity,3m_Chl,Top20m_Temp,Top20m_Salinity,CTD_Comments
SWFSC,FR1101,FR110167T1,GF03,2011,7/13/2011,14:06,37.84166667,-123.025,80,22.2,264NRT,No,California market squid,6500.161896,6500.161896,0,3.4543755,11.26099968,33.58200073,1.81059585,11.12739997,33.56900063,
SWFSC,FR1101,FR110168T1,GF04,2011,7/13/2011,16:51,37.84166667,-123.1933333,85,30.2,264NRT,No,California market squid,258.2428243,231.3425301,26.9002942,3.628368,12.58100033,33.24300003,9.68444125,12.24045,33.35374985,
SWFSC,FR1101,FR110169T1,GF05,2011,7/13/2011,20:02,37.84166667,-123.3833333,190,39.2,264NRT,No,California market squid,1.626456263,0.271076044,1.355380219,3.68900175,12.59799957,33.38299942,4.77943873,12.57620006,33.37879982,
SWFSC,FR1101,FR110173T1,PP04,2011,7/14/2011,13:09,37.5,-122.905,110,19.2,264NRT,No,California market squid,1403.293431,785.8443215,617.4491097,3.4119735,12.16499996,33.26699829,4.62230184,12.04294991,33.29899998,
SWFSC,FR1101,FR110174T1,PP05,2011,7/14/2011,17:37,37.5,-123.01,400,24.2,264NRT,No,California market squid,6.202270271,3.664977887,2.537292383,3.54708825,12.87300014,33.27899933,3.24620042,12.54445009,33.35305023,
SWFSC,FR1101,FR110177T1,PI03,2011,7/15/2011,12:05,37.16666667,-122.5,83,6.6,264NRT,No,California market squid,6906.101195,6186.715654,719.3855412,3.54758775,13.01299953,33.66899872,3.81257326,12.70344996,33.63404942,
SWFSC,FR1101,FR110178T1,PI04,2011,7/15/2011,14:40,37.16666667,-122.6383333,107,13.2,264NRT,No,California market squid,865.7255211,769.5337965,96.19172456,3.550779,13.4989996,33.49399948,3.47109804,12.44200006,33.49205017,
SWFSC,FR1101,FR110179T1,PI05,2011,7/15/2011,17:17,37.16666667,-122.7433333,200,18.2,264NRT,No,California market squid,0,0,0,3.5976765,13.84399986,33.54199982,0.72423834,13.08774986,33.45229988,
SWFSC,OS1201,OS120101T1,HH01,2012,6/11/2012,7:44,44,-124.1708333,30,1.4,264NRT+MED,No,California market squid,1.178896804,1.178896804,0,2.544752,11.83740044,31.64830017,0.15738402,10.90081501,32.09869032,
SWFSC,OS1201,OS120102T1,HH02,2012,6/11/2012,11:44,44,-124.2116667,55,3.2,264NRT+MED,No,California market squid,89.53914557,89.53914557,0,2.535204,13.34469986,31.19779968,2.00E-03,11.24588995,31.96759481,
SWFSC,OS1201,OS120103T1,HH03,2012,6/11/2012,14:58,44,-124.275,80,5.9,264NRT+MED,No,California market squid,0.935369696,0.935369696,0,2.138192,13.31890011,31.04809952,0.03217518,11.31301503,32.0197299,
SWFSC,OS1201,OS120104T1,HH04,2012,6/11/2012,17:55,44,-124.39,117,10.9,264NRT+MED,No,California market squid,0,0,0,2.451092,12.85999966,31.40329933,0.0548724,11.25819998,31.98666029,
SWFSC,OS1201,OS120105T1,FM01,2012,6/12/2012,7:43,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,621.6787645,621.6787645,0,2.760268,8.777099609,33.27000046,0.77095722,8.646930027,33.37154961,
SWFSC,OS1201,OS120106T1,FM02,2012,6/12/2012,10:39,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,40.65530748,40.65530748,0,2.853256,8.702400208,33.29410172,0.35193162,8.157994962,33.53515034,
SWFSC,OS1201,OS120107T1,FM03,2012,6/12/2012,13:07,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,768.7708209,719.7003429,49.07047793,2.294572,13.21469975,31.03490067,0.01197216,11.67401505,31.74620504,
SWFSC,OS1201,OS120108T1,FM04,2012,6/12/2012,16:02,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,36.84447901,36.84447901,0,2.252712,13.50829983,30.82130051,0.03516822,11.21508498,31.69801025,
SWFSC,OS1201,OS120109T1,FM05,2012,6/12/2012,19:23,43.21666667,-124.77,340,16.2,264NRT+MED,No,California market squid,0,0,0,2.345504,13.89830017,30.45429993,0.04788864,12.66424731,31.2011263,
SWFSC,OS1201,OS120110T1,RR01,2012,6/13/2012,7:33,42.5,-124.4916667,32,3,264NRT+MED,No,California market squid,5.166689562,5.166689562,0,3.290308,8.362400055,33.75230026,0.34444902,8.282325029,33.79544983,
SWFSC,OS1201,OS120111T1,RR02,2012,6/13/2012,10:23,42.5,-124.5416667,57,5.2,264NRT+MED,No,California market squid,0.77542823,0.77542823,0,2.57922,8.748700142,33.70629883,0.72730872,8.702675056,33.69749985,
SWFSC,OS1201,OS120112T1,RR03,2012,6/13/2012,13:03,42.5,-124.6,82,7.8,264NRT+MED,No,California market squid,5.060334761,5.060334761,0,2.569,9.20759964,33.45059967,0.8305686,9.072720051,33.51915493,
SWFSC,OS1201,OS120113T1,SR03,2012,6/15/2012,8:59,41.9,-124.445,91,10.6,264NRT+MED,No,California market squid,0,0,0,3.260096,7.687799931,33.92660141,0.11546352,7.6700842,33.9261051,
SWFSC,OS1201,OS120114T1,SR02,2012,6/15/2012,10:55,41.9,-124.3541667,55,6.6,264NRT+MED,No,California market squid,0,0,0,2.926532,7.227600098,34.01760101,0.0511506,7.22373004,34.0153904,
SWFSC,OS1201,OS120115T1,SR01,2012,6/15/2012,12:39,41.9,-124.2717,30,2.9,264NRT+MED,No,California market squid,0,0,0,2.410436,7.419499874,33.99520111,0.04489524,7.407868436,33.99505796,
SWFSC,OS1201,OS120118T1,KR01,2012,6/16/2012,7:53,41.58333333,-124.1583333,30,2.7,264NRT+MED,No,California market squid,0,0,0,3.19956,8.856800079,33.52059937,0.20355984,8.296364999,33.68693523,
SWFSC,OS1201,OS120119T1,KR02,2012,6/16/2012,10:32,41.58333333,-124.2533333,51,7,264NRT+MED,No,California market squid,9.44167778,9.44167778,0,3.071488,9.287699699,33.57500076,0.28266408,8.703584244,33.657858,
SWFSC,OS1201,OS120120T1,KR03,2012,6/16/2012,13:09,41.58333333,-124.3433333,82,11,264NRT+MED,No,California market squid,1.964633454,1.964633454,0,2.545004,8.684200287,33.80960083,0.06978636,8.508984995,33.82415009,
SWFSC,OS1201,OS120122T1,MP01,2012,6/17/2012,9:48,41.35,-124.1416667,30,2.9,264NRT+MED,No,California market squid,0,0,0,2.841524,9.202400208,33.56110001,0.86395644,8.528330016,33.69507484,
SWFSC,OS1201,OS120123T1,MP02,2012,6/17/2012,12:16,41.35,-124.2,55,5.5,264NRT+MED,No,California market squid,0.737768898,0.737768898,0,2.710876,9.451800346,33.44869995,0.64958004,8.869109964,33.67666016,
SWFSC,OS1201,OS120124T1,MP03,2012,6/17/2012,14:54,41.35,-124.2766667,83,8.9,264NRT+MED,No,California market squid,84.1676043,84.1676043,0,3.196004,10.22509956,33.41180038,2.84762232,10.03736496,33.55547523,
SWFSC,OS1201,OS120125T1,TD01,2012,6/18/2012,7:28,41.05833333,-124.19,32,1.7,264NRT+MED,No,California market squid,0,0,0,2.671788,8.298999786,33.78990173,0.275301,8.190654898,33.7994648,
SWFSC,OS1201,OS120126T1,TD02,2012,6/18/2012,9:52,41.05833333,-124.235,52,3.7,264NRT+MED,No,California market squid,0,0,0,2.977604,8.927800179,33.79660034,0.24747768,8.876484966,33.7982151,
SWFSC,OS1201,OS120127T1,TD03,2012,6/18/2012,12:12,41.05833333,-124.2783333,87,5.7,264NRT+MED,No,California market squid,4.190465016,4.190465016,0,2.863644,9.461099625,33.75680161,0.35883612,9.304884208,33.7602525,
SWFSC,OS1201,OS120128T1,TD04,2012,6/18/2012,15:00,41.05833333,-124.3883333,260,10.7,264NRT+MED,No,California market squid,0,0,0,2.766428,9.548399925,33.67620087,0.65863728,9.428250027,33.67685013,
SWFSC,OS1201,OS120129T1,ER01,2012,6/19/2012,7:50,40.63333333,-124.3933333,30,3.4,264NRT+MED,No,California market squid,0.388063779,0,0.388063779,2.576896,9.337100029,33.81430054,0.19541484,9.019734955,33.83455944,
SWFSC,OS1201,OS120130T1,ER02,2012,6/19/2012,10:38,40.63333333,-124.4466667,55,5.8,264NRT+MED,No,California market squid,3.234208438,3.234208438,0,2.782752,9.566100121,33.79510117,0.17456364,9.29811041,33.80651052,
SWFSC,OS1201,OS120131T1,ER03,2012,6/19/2012,13:08,40.63333333,-124.5133333,700,8.8,264NRT+MED,No,California market squid,0,0,0,1.858612,9.731100082,33.6855011,0.08386092,9.56218996,33.68250504,
SWFSC,OS1201,OS120132T1,ER04,2012,6/19/2012,15:32,40.63333333,-124.6233333,700,13.8,264NRT+MED,No,California market squid,0.312608631,0.312608631,0,3.198888,10.15909958,33.55160141,0.08809632,9.973663079,33.54414729,
SWFSC,OS1201,OS120133T1,ER05,2012,6/19/2012,18:18,40.63333333,-124.7333333,1000,18.8,264NRT+MED,No,California market squid,0,0,0,2.93076,11.26049995,33.14139938,0.63413712,11.09033158,33.1326318,
SWFSC,OS1201,OS120135T1,BF02,2012,6/20/2012,9:57,40.13333333,-124.2333333,55,1.9,264NRT+MED,No,California market squid,0,0,0,3.154004,8.549900055,34.0237999,0.26011872,8.32026843,34.03477378,
SWFSC,OS1201,OS120137T1,GP01,2012,6/21/2012,7:47,38.75,-123.545,35,0.9,264NRT+MED,No,California market squid,0,0,0,2.937928,9.315999985,34.00920105,0.3147228,9.058615065,34.00101471,
SWFSC,OS1201,OS120138T1,GP02,2012,6/21/2012,9:51,38.75,-123.5683333,55,2,264NRT+MED,No,California market squid,0,0,0,3.109792,9.376600266,34.01050186,0.21900276,9.303431712,34.00946848,
SWFSC,OS1201,OS120139T1,GP03,2012,6/21/2012,12:21,38.75,-123.6216667,87,4.5,264NRT+MED,No,California market squid,3.836464314,3.836464314,0,3.12788,9.348799706,34.00429916,0.28527048,9.324752557,34.00331557,
SWFSC,OS1201,OS120140T1,GP04,2012,6/21/2012,15:10,38.75,-123.7283333,126,9.5,264NRT+MED,No,California market squid,0,0,0,3.552668,9.377099991,33.98550034,0.70164288,9.35500989,33.98524494,
SWFSC,OS1201,OS120141T1,GP05,2012,6/21/2012,17:40,38.75,-123.835,300,14.5,264NRT+MED,No,California market squid,0,0,0,2.998884,9.114700317,33.80210114,0.10138896,9.04364996,33.81266022,
SWFSC,OS1201,OS120142T1,FR01,2012,6/22/2012,7:57,38.5,-123.2466667,39,1.2,264NRT+MED,No,California market squid,48.56528741,48.56528741,0,3.19158,10.06379986,33.98630142,1.21673268,10.01078947,33.98796302,
SWFSC,OS1201,OS120143T1,FR02,2012,6/22/2012,10:06,38.5,-123.26,55,1.8,264NRT+MED,No,California market squid,50.98512121,50.98512121,0,3.157784,10.08209991,33.99129868,1.187541,9.859349966,33.9862299,
SWFSC,OS1201,OS120144T1,FR03,2012,6/22/2012,12:26,38.5,-123.3083333,81,4.1,264NRT+MED,No,California market squid,27.37800816,26.88911516,0.488893003,3.068156,10.34329987,33.93799973,1.16043444,10.19210496,33.96380043,
SWFSC,OS1201,OS120145T1,FR04,2012,6/22/2012,15:05,38.5,-123.415,112,9.1,264NRT+MED,No,California market squid,1.012625414,0,1.012625414,2.962596,9.943699837,33.91669846,2.67885792,9.691309977,33.93895493,
SWFSC,OS1201,OS120146T1,FR05,2012,6/22/2012,17:44,38.5,-123.5633333,164,16.1,264NRT+MED,No,California market squid,0,0,0,2.971472,10.07089996,33.69459915,0.6050106,9.329684973,33.78011971,
SWFSC,OS1201,OS120147T1,GF01,2012,6/23/2012,7:46,37.84166667,-122.695,28,6.6,264NRT+MED,No,California market squid,685.5908794,669.267287,16.32359237,1.400252,12.57509995,33.12770081,0.91764828,11.25327649,33.68337048,
SWFSC,OS1201,OS120148T1,GF02,2012,6/23/2012,11:52,37.84166667,-122.8,46,11.6,264NRT+MED,No,California market squid,22349.36528,22349.36528,0,1.56604,12.79660034,33.39160156,2.21126976,10.81643009,33.67862473,
SWFSC,OS1201,OS120149T1,GF03,2012,6/23/2012,15:03,37.84166667,-123.025,80,22.2,264NRT+MED,No,California market squid,12.30406564,10.72662133,1.577444313,3.169684,13.00119972,33.43840027,1.3452282,11.53838946,33.61506874,
SWFSC,OS1201,OS120150T1,GF04,2012,6/23/2012,17:19,37.84166667,-123.1933333,85,30.2,264NRT+MED,No,California market squid,418.091274,271.1943399,146.8969341,2.6908,11.25419998,33.80139923,3.205872,10.35377507,33.86722012,
SWFSC,OS1201,OS120153T1,PP02,2012,6/24/2012,9:44,37.5,-122.6066667,56,5,264NRT+MED,No,California market squid,21274.44885,18974.50844,2299.940417,1.228892,13.63739967,33.92380142,1.03487112,12.00904994,33.92652531,
SWFSC,OS1201,OS120154T1,PP03,2012,6/24/2012,12:46,37.5,-122.7583333,80,12.2,264NRT+MED,No,California market squid,3587.520167,3519.831107,67.68905975,2.871064,11.90110016,33.80899811,0.23353344,11.01929507,33.84379501,
SWFSC,OS1201,OS120155T1,PP04,2012,6/24/2012,15:18,37.5,-122.905,110,19.2,264NRT+MED,No,California market squid,5.286202026,2.466894279,2.819307747,2.837576,12.06550026,33.67599869,0.09031176,11.26572499,33.7084547,
SWFSC,OS1201,OS120156T1,PP05,2012,6/24/2012,17:52,37.5,-123.01,400,24.2,264NRT+MED,No,California market squid,63.23304702,58.71640081,4.516646216,3.068016,12.30580044,33.56610107,0.25744716,11.91544222,33.57907386,
SWFSC,OS1201,OS120157T1,PI01,2012,6/25/2012,8:33,37.16666667,-122.4033333,34,2,264NRT+MED,No,California market squid,13919.02744,13542.8375,376.1899307,3.078376,12.46679974,33.91049957,1.12414032,11.64232492,33.90431519,
SWFSC,OS1201,OS120158T1,PI02,2012,6/25/2012,10:12,37.16666667,-122.4358333,55,3.5,264NRT+MED,No,California market squid,12774.54242,12774.54242,0,2.902648,13.17350006,33.87480164,1.56129876,12.10319505,33.84608021,
SWFSC,OS1201,OS120159T1,PI03,2012,6/25/2012,12:22,37.16666667,-122.5,83,6.6,264NRT+MED,No,California market squid,1883.819998,1849.568725,34.25127268,2.311792,12.20660019,33.60749817,0.08803116,11.42285504,33.7091547,
SWFSC,OS1301,OS130101T1,NH05,2013,7/8/2013,19:08,44.67,-124.17,58.5,5,264NRT+MED,No,California market squid,14.43734769,3.464963445,10.97238424,1.73162,,,,,,No CTD data
SWFSC,OS1301,OS130102T1,HH01,2013,7/9/2013,7:37,44,-124.1708333,30,1.4,264NRT+MED,No,California market squid,81.34823667,0,81.34823667,3.17155,8.029500008,33.84560013,0.91238746,7.745654964,34.06362438,
SWFSC,OS1301,OS130103T1,HH02,2013,7/9/2013,10:07,44,-124.2116667,55,3.2,264NRT+MED,No,California market squid,2.637956902,0,2.637956902,3.03265,8.209600449,33.72079849,0.63125484,8.076584911,33.78192501,
SWFSC,OS1301,OS130104T1,HH03,2013,7/9/2013,12:50,44,-124.275,80,5.9,264NRT+MED,No,California market squid,89.37216057,82.83273419,6.539426383,2.842048333,8.694800377,34.40950012,3.14333865,8.160942178,34.28886855,
SWFSC,OS1301,OS130105T1,HH04,2013,7/9/2013,16:35,44,-124.39,117,10.9,264NRT+MED,No,California market squid,117.247763,113.3395043,3.908258768,3.241,11.91709995,32.50239944,4.43948076,10.39488497,33.07021523,
SWFSC,OS1301,OS130106T1,FM01,2013,7/10/2013,7:30,43.21666667,-124.4333333,30,1.6,264NRT+MED,No,California market squid,0,0,0,2.7944553,8.022899628,33.7052002,0.32338875,7.923780012,33.74875507,
SWFSC,OS1301,OS130107T1,FM02,2013,7/10/2013,9:56,43.21666667,-124.4733333,55,3.3,264NRT+MED,No,California market squid,0,0,0,2.7990144,8.362700462,33.51890182,0.32425112,7.920240045,33.68660526,
SWFSC,OS1301,OS130108T1,FM03,2013,7/10/2013,12:34,43.21666667,-124.5633333,73,7.2,264NRT+MED,No,California market squid,1.641792687,1.641792687,0,3.0454515,8.916000366,33.47900009,0.42773552,8.015269971,33.63082466,
SWFSC,OS1301,OS130109T1,FM04,2013,7/10/2013,15:06,43.21666667,-124.655,137,11.2,264NRT+MED,No,California market squid,3.712265425,0.742453085,2.96981234,2.6937729,10.62749958,32.66460037,1.14091551,9.208395004,33.20017471,
SWFSC,OS1301,OS130110T1,SR01,2013,7/12/2013,7:20,41.9,-124.2717,30,2.9,264NRT+MED,No,California market squid,500.9871337,500.9871337,0,3.1737342,11.28619957,33.61109924,3.30460184,10.04745498,34.14118996,
SWFSC,OS1301,OS130111T1,SR02,2013,7/12/2013,9:39,41.9,-124.3541667,55,6.6,264NRT+MED,No,California market squid,173.0998982,173.0998982,0,2.8596204,9.670800209,33.89030075,2.87600395,8.827715063,34.17083988,
SWFSC,OS1301,OS130112T1,SR03,2013,7/12/2013,12:11,41.9,-124.445,91,10.6,264NRT+MED,No,California market squid,179.0964049,179.0964049,0,2.9034642,9.189299583,33.78779984,0.517422,8.832530022,33.88862991,
SWFSC,OS1301,OS130113T1,SR04,2013,7/12/2013,15:07,41.9,-124.5566667,400,15.6,264NRT+MED,No,California market squid,0,0,0,2.8912338,9.490699768,33.63809967,0.33459956,9.110334969,33.76763973,
SWFSC,OS1301,OS130114T1,KR01,2013,7/13/2013,7:41,41.58333333,-124.1583333,30,2.7,264NRT+MED,No,California market squid,175.2801064,175.2801064,0,3.1378347,11.06169987,33.70539856,3.0959083,9.419731592,34.20308986,
SWFSC,OS1301,OS130115T1,KR02,2013,7/13/2013,10:01,41.58333333,-124.2533333,51,7,264NRT+MED,No,California market squid,438.9077886,438.9077886,0,3.064425,10.18840027,33.85810089,2.76217111,9.300866763,34.17893304,
SWFSC,OS1301,OS130116T1,KR03,2013,7/13/2013,12:23,41.58333333,-124.3433333,82,11,264NRT+MED,No,California market squid,366.3979465,330.9400807,35.45786579,3.1768737,9.991999626,33.96220016,0.59589767,9.401754904,34.05504475,
SWFSC,OS1301,OS130117T1,KR04,2013,7/13/2013,15:00,41.58333333,-124.4416667,137,15.4,264NRT+MED,No,California market squid,65.22928625,65.22928625,0,2.6368524,10.06760025,33.50960159,0.46481743,9.909889422,33.62197896,
SWFSC,OS1301,OS130118T1,MP01,2013,7/14/2013,7:22,41.35,-124.1416667,30,2.9,264NRT+MED,No,California market squid,204.4069583,204.4069583,0,3.2288529,12.08619976,33.5807991,2.25509755,10.91485,34.19301968,
SWFSC,OS1301,OS130119T1,MP02,2013,7/14/2013,9:30,41.35,-124.2,55,5.5,264NRT+MED,No,California market squid,169.214928,169.214928,0,3.2030271,9.658599854,35.06510162,0.86150763,8.901875067,34.25663013,
SWFSC,OS1301,OS130120T1,MP03,2013,7/14/2013,11:44,41.35,-124.2766667,83,8.9,264NRT+MED,No,California market squid,12.99810802,12.99810802,0,2.9235024,10.59910011,34.45830154,0.71059288,9.086234999,34.24144478,
SWFSC,OS1301,OS130121T1,MP04,2013,7/14/2013,14:04,41.35,-124.365,110,12.9,264NRT+MED,No,California market squid,76.85347441,69.4160414,7.437433007,2.9927079,10.76350021,34.06529999,0.49758749,9.135658013,34.07787905,
SWFSC,OS1301,OS130122T1,MP05,2013,7/14/2013,16:31,41.35,-124.4766667,250,17.9,264NRT+MED,No,California market squid,0,0,0,3.0785391,11.67749977,33.54190063,0.80027936,10.1249473,34.08623685,
SWFSC,OS1301,OS130123T1,TD04,2013,7/15/2013,7:59,41.05833333,-124.3883333,260,10.7,264NRT+MED,No,California market squid,0.999973701,0,0.999973701,3.0000789,10.70040035,33.70130157,1.85754498,9.967964935,33.97602978,
SWFSC,OS1301,OS130124T1,TD03,2013,7/15/2013,10:47,41.05833333,-124.2783333,87,5.7,264NRT+MED,No,California market squid,0.315178426,0,0.315178426,3.172806,10.62989998,33.83729935,1.12194337,10.02364001,34.05032482,
SWFSC,OS1301,OS130125T1,TD02,2013,7/15/2013,12:52,41.05833333,-124.235,52,3.7,264NRT+MED,No,California market squid,2.265188314,2.265188314,0,3.0902508,10.61120033,34.17649841,3.62281637,9.506399918,34.25301971,
SWFSC,OS1301,OS130126T1,TD01,2013,7/15/2013,15:45,41.05833333,-124.19,32,1.7,264NRT+MED,No,California market squid,2.322796524,1.858237219,0.464559305,2.1525777,11.0880003,34.57080078,3.87894026,9.477235126,34.4258152,
SWFSC,OS1301,OS130127T2,ER01,2013,7/16/2013,9:14,40.63333333,-124.3933333,30,3.4,264NRT+MED,No,California market squid,2.278898426,2.278898426,0,3.0716595,10.65880013,33.96689987,12.85362485,9.685044956,34.16242046,
SWFSC,OS1301,OS130128T1,ER02,2013,7/16/2013,11:38,40.63333333,-124.4466667,55,5.8,264NRT+MED,No,California market squid,5.563791057,5.23650923,0.327281827,3.0554706,9.751199722,33.74649811,0.6467775,9.634009933,33.75506973,
SWFSC,OS1301,OS130129T1,ER03,2013,7/16/2013,14:21,40.63333333,-124.5133333,700,8.8,264NRT+MED,No,California market squid,0,0,0,2.7169233,9.805100441,33.68579865,0.27250892,9.755278939,33.74617366,
SWFSC,OS1301,OS130130T1,BF01,2013,7/17/2013,7:17,40.13333333,-124.215,30,1.1,264NRT+MED,No,California market squid,32.83155452,19.31267913,13.51887539,3.1067673,11.32439995,33.81930161,3.60556897,10.25104489,33.99627037,
SWFSC,OS1301,OS130131T1,BF02,2013,7/17/2013,9:18,40.13333333,-124.2333333,55,1.9,264NRT+MED,No,California market squid,111.6659266,94.91603757,16.74988898,3.0447963,11.20829964,33.67839813,2.08866014,10.44457488,33.86971493,
SWFSC,OS1301,OS130132T1,BF03,2013,7/17/2013,11:21,40.13333333,-124.2533333,91,2.8,264NRT+MED,No,California market squid,34.3992945,0,34.3992945,2.877966,10.84729958,33.51079941,0.45791847,10.286485,33.77558022,
SWFSC,OS1301,OS130133T1,BF04,2013,7/17/2013,13:51,40.13333333,-124.3616667,400,7.8,264NRT+MED,No,California market squid,0,0,0,2.5259598,10.9126997,33.22790146,0.76147271,10.06808496,33.4875803,
SWFSC,OS1301,OS130134T1,BF05,2013,7/17/2013,16:40,40.13333333,-124.4708333,600,12.8,264NRT+MED,No,California market squid,0,0,0,2.8550886,10.78509998,33.25709915,0.88392925,10.22156005,33.42064495,
SWFSC,OS1301,OS130135T1,AR01,2013,7/18/2013,7:23,39.25,-123.8033333,59,0.8,264NRT+MED,No,California market squid,139.3436912,102.6742988,36.66939242,2.8706,10.90139961,33.52899933,3.15454946,10.67013507,33.63538494,
SWFSC,OS1301,OS130136T1,AR02,2013,7/18/2013,9:31,39.25,-123.8291667,92,2,264NRT+MED,No,California market squid,136.0544218,93.53741497,42.5170068,3.2487,11.19239998,33.61579895,1.94378198,11.11457505,33.67050018,
SWFSC,OS1301,OS130137T1,AR03,2013,7/18/2013,12:24,39.25,-123.8933333,130,5,264NRT+MED,No,California market squid,792.5657334,715.8658237,76.69990969,2.7556074,11.5948,33.3572998,1.27716997,10.61450009,33.74821968,
SWFSC,OS1301,OS130138T1,AR04,2013,7/18/2013,15:20,39.25,-124,420,10,264NRT+MED,No,California market squid,0,0,0,2.7751269,11.77299976,33.20700073,0.62521825,11.37635007,33.46017475,
SWFSC,OS1301,OS130139T1,GP01,2013,7/19/2013,9:39,38.75,-123.545,35,0.9,264NRT+MED,No,California market squid,0.344756531,0,0.344756531,2.9005977,9.406200409,34.2322998,0.61055796,9.29341507,33.95062981,
SWFSC,OS1301,OS130140T1,GP02,2013,7/19/2013,11:43,38.75,-123.5683333,55,2,264NRT+MED,No,California market squid,10.61682492,10.61682492,0,3.0140838,9.415300369,33.80170059,0.23628938,9.172430038,33.92795486,
SWFSC,OS1301,OS130141T1,FR01,2013,7/20/2013,7:54,38.5,-123.2466667,39,1.2,264NRT+MED,No,California market squid,0.696718456,0.696718456,0,2.8706,11.86009979,34.00329971,2.47931375,10.77341577,34.17331053,
SWFSC,OS1301,OS130142T1,FR02,2013,7/20/2013,10:04,38.5,-123.26,55,1.8,264NRT+MED,No,California market squid,0.983796866,0.983796866,0,3.04941,10.8178997,34.5223999,2.54485387,10.15942502,34.25894451,
